[2022-07-12 10:56:06,941] Register - Step 01: Navigate to 'Register' page
[2022-08-03 19:49:08,831]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:08,893]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:08,955]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:08,964] Edit_Post - Step 01: Open Admin Url
[2022-08-03 19:49:10,956] Edit_Post - Step 02: Click to 'Post' menu link
[2022-08-03 19:49:12,740] Edit_Post - Step 03: Enter to Search textbox
[2022-08-03 19:49:12,910] Edit_Post - Step 04: Click to 'Search Posts' button
[2022-08-03 19:49:16,018] Edit_Post - Step 05: Click to Post Title link and navigata to Edit Post page
[2022-08-03 19:49:19,091] Edit_Post - Step 06: Enter to post title : Edit Title 49196
[2022-08-03 19:49:19,822] Edit_Post - Step 07: Enter to post body : Edit Body 49196
[2022-08-03 19:49:23,051] Edit_Post - Step 08: Click to 'Update' button
[2022-08-03 19:49:23,228] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-08-03 19:49:25,224]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:25,224] Edit_Post - Step 10: Open 'Search Post' page
[2022-08-03 19:49:27,878] Edit_Post - Step 11: Enter to Search textbox
[2022-08-03 19:49:28,227] Edit_Post - Step 12: Click to 'Search Posts' button
[2022-08-03 19:49:31,348] Edit_Post - Step 13: Verify Search table contains 'Edit Title 49196'
[2022-08-03 19:49:31,429]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:31,429] Edit_Post - Step 14: Verify Search table contains 'quanganh'
[2022-08-03 19:49:31,504]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:31,504] Edit_Post - Step 15: Open User Url
[2022-08-03 19:49:32,952] Edit_Post - Step 16: Verify Post info displayed at Home page
[2022-08-03 19:49:33,018]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:33,083]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:33,151]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:33,211]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:33,211] Edit_Post - Step 17: Click to Post title
[2022-08-03 19:49:34,815] Edit_Post - Step 18: Verify Post info displayed at Post detail page
[2022-08-03 19:49:34,883]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:34,946]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:35,022]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:35,085]  -------------------------- PASSED -------------------------- 
[2022-08-03 19:49:35,096] OS name = windows 10
[2022-08-03 19:49:35,096] Driver instance name = chromedriver: chrome on windows (d9ad1fc3ad3713fd01b04eea70efe671)
[2022-08-04 22:01:40,129] Pre-condition - Step 01: Open browser and Admin Url
[2022-08-04 22:01:48,604] Pre-condition - Step 02: Enter to Username textbox : quanganh
[2022-08-04 22:01:48,952] Pre-condition - Step 03: Enter to Password textbox : Anh123456
[2022-08-04 22:01:49,105] Pre-condition - Step 04: Click to login button
[2022-08-04 22:01:54,765] Create_Post - Step 01: Click to 'Post' menu link
[2022-08-04 22:01:57,143] Create_Post - Step 02: Get 'Search Post' page Url
[2022-08-04 22:01:57,152] Create_Post - Step 03: Click to 'Add new' button
[2022-08-04 22:02:01,795] Create_Post - Step 04: Enter to post title :Live Coding Title 54022
[2022-08-04 22:02:03,385] Create_Post - Step 05: Enter to post body :Live Coding Body 54022
[2022-08-04 22:02:05,498] Create_Post - Step 06: Click to 'Publish' button
[2022-08-04 22:02:06,052] Create_Post - Step 07: Click to 'Pre_Publish' button
[2022-08-04 22:02:06,349] Create_Post - Step 08: Verify 'Post published.' message is displayed
[2022-08-04 22:02:11,193]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:11,319] Search_Post - Step 01: Open 'Search Post' page
[2022-08-04 22:02:13,145] Search_Post - Step 02: Enter to Search textbox
[2022-08-04 22:02:13,470] Search_Post - Step 03: Click to 'Search Posts' button
[2022-08-04 22:02:16,884] Search_Post - Step 04: Verify Search table contains 'Live Coding Title 54022'
[2022-08-04 22:02:16,992]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:16,992] Search_Post - Step 05: Verify Search table contains 'quanganh'
[2022-08-04 22:02:17,084]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:17,084] Search_Post - Step 06: Open User Url
[2022-08-04 22:02:18,906] Search_Post - Step 07: Verify Post info displayed at Home page
[2022-08-04 22:02:18,980]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:19,052]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:19,118]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:19,176]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:19,176] Search_Post - Step 08: Click to Post title
[2022-08-04 22:02:20,755] Search_Post - Step 09: Verify Post info displayed at Post detail page
[2022-08-04 22:02:20,844]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:20,926]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:20,992]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:21,054]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:21,063] Edit_Post - Step 01: Open Admin Url
[2022-08-04 22:02:22,812] Edit_Post - Step 02: Click to 'Post' menu link
[2022-08-04 22:02:24,590] Edit_Post - Step 03: Enter to Search textbox
[2022-08-04 22:02:24,768] Edit_Post - Step 04: Click to 'Search Posts' button
[2022-08-04 22:02:28,182] Edit_Post - Step 05: Click to Post Title link and navigata to Edit Post page
[2022-08-04 22:02:31,655] Edit_Post - Step 06: Enter to post title : Edit Title 54022
[2022-08-04 22:02:32,789] Edit_Post - Step 07: Enter to post body : Edit Body 54022
[2022-08-04 22:02:35,354] Edit_Post - Step 08: Click to 'Update' button
[2022-08-04 22:02:35,565] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-08-04 22:02:37,450]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:37,451] Edit_Post - Step 10: Open 'Search Post' page
[2022-08-04 22:02:39,280] Edit_Post - Step 11: Enter to Search textbox
[2022-08-04 22:02:39,480] Edit_Post - Step 12: Click to 'Search Posts' button
[2022-08-04 22:02:42,732] Edit_Post - Step 13: Verify Search table contains 'Edit Title 54022'
[2022-08-04 22:02:42,804]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:42,804] Edit_Post - Step 14: Verify Search table contains 'quanganh'
[2022-08-04 22:02:42,881]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:42,881] Edit_Post - Step 15: Open User Url
[2022-08-04 22:02:44,282] Edit_Post - Step 16: Verify Post info displayed at Home page
[2022-08-04 22:02:44,356]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:44,417]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:44,481]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:44,543]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:44,543] Edit_Post - Step 17: Click to Post title
[2022-08-04 22:02:46,128] Edit_Post - Step 18: Verify Post info displayed at Post detail page
[2022-08-04 22:02:46,208]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:46,283]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:46,360]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:46,423]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:02:46,430] Delete_Post - Step 01: Open Admin Url
[2022-08-04 22:02:48,181] Delete_Post - Step 02: Click to 'Post' menu link
[2022-08-04 22:02:49,977] Delete_Post - Step 03: Enter to Search textbox
[2022-08-04 22:02:50,156] Delete_Post - Step 04: Click to 'Search Posts' button
[2022-08-04 22:02:53,271] Delete_Post - Step 05: Select Post detail checkbox
[2022-08-04 22:03:23,502] OS name = windows 10
[2022-08-04 22:03:23,502] Driver instance name = chromedriver: chrome on windows (f6aa8dc9e37dc4859f2fd0220c9fca64)
[2022-08-04 22:07:10,103] Pre-condition - Step 01: Open browser and Admin Url
[2022-08-04 22:07:15,335] Pre-condition - Step 02: Enter to Username textbox : quanganh
[2022-08-04 22:07:15,645] Pre-condition - Step 03: Enter to Password textbox : Anh123456
[2022-08-04 22:07:15,820] Pre-condition - Step 04: Click to login button
[2022-08-04 22:07:19,506] Create_Post - Step 01: Click to 'Post' menu link
[2022-08-04 22:07:21,400] Create_Post - Step 02: Get 'Search Post' page Url
[2022-08-04 22:07:21,407] Create_Post - Step 03: Click to 'Add new' button
[2022-08-04 22:07:24,799] Create_Post - Step 04: Enter to post title :Live Coding Title 39919
[2022-08-04 22:07:26,605] Create_Post - Step 05: Enter to post body :Live Coding Body 39919
[2022-08-04 22:07:28,787] Create_Post - Step 06: Click to 'Publish' button
[2022-08-04 22:07:29,140] Create_Post - Step 07: Click to 'Pre_Publish' button
[2022-08-04 22:07:29,621] Create_Post - Step 08: Verify 'Post published.' message is displayed
[2022-08-04 22:07:31,761]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:31,862] Search_Post - Step 01: Open 'Search Post' page
[2022-08-04 22:07:33,588] Search_Post - Step 02: Enter to Search textbox
[2022-08-04 22:07:33,793] Search_Post - Step 03: Click to 'Search Posts' button
[2022-08-04 22:07:37,010] Search_Post - Step 04: Verify Search table contains 'Live Coding Title 39919'
[2022-08-04 22:07:37,127]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:37,127] Search_Post - Step 05: Verify Search table contains 'quanganh'
[2022-08-04 22:07:37,205]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:37,205] Search_Post - Step 06: Open User Url
[2022-08-04 22:07:38,848] Search_Post - Step 07: Verify Post info displayed at Home page
[2022-08-04 22:07:38,910]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:38,971]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:39,032]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:39,110]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:39,110] Search_Post - Step 08: Click to Post title
[2022-08-04 22:07:40,675] Search_Post - Step 09: Verify Post info displayed at Post detail page
[2022-08-04 22:07:40,736]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:40,813]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:40,878]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:40,941]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:40,949] Edit_Post - Step 01: Open Admin Url
[2022-08-04 22:07:42,714] Edit_Post - Step 02: Click to 'Post' menu link
[2022-08-04 22:07:44,402] Edit_Post - Step 03: Enter to Search textbox
[2022-08-04 22:07:44,580] Edit_Post - Step 04: Click to 'Search Posts' button
[2022-08-04 22:07:47,749] Edit_Post - Step 05: Click to Post Title link and navigata to Edit Post page
[2022-08-04 22:07:50,806] Edit_Post - Step 06: Enter to post title : Edit Title 39919
[2022-08-04 22:07:51,786] Edit_Post - Step 07: Enter to post body : Edit Body 39919
[2022-08-04 22:07:54,516] Edit_Post - Step 08: Click to 'Update' button
[2022-08-04 22:07:54,712] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-08-04 22:07:56,544]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:07:56,545] Edit_Post - Step 10: Open 'Search Post' page
[2022-08-04 22:07:58,297] Edit_Post - Step 11: Enter to Search textbox
[2022-08-04 22:07:58,470] Edit_Post - Step 12: Click to 'Search Posts' button
[2022-08-04 22:08:01,724] Edit_Post - Step 13: Verify Search table contains 'Edit Title 39919'
[2022-08-04 22:08:01,798]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:01,798] Edit_Post - Step 14: Verify Search table contains 'quanganh'
[2022-08-04 22:08:01,875]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:01,876] Edit_Post - Step 15: Open User Url
[2022-08-04 22:08:03,355] Edit_Post - Step 16: Verify Post info displayed at Home page
[2022-08-04 22:08:03,427]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:03,488]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:03,556]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:03,616]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:03,616] Edit_Post - Step 17: Click to Post title
[2022-08-04 22:08:05,140] Edit_Post - Step 18: Verify Post info displayed at Post detail page
[2022-08-04 22:08:05,210]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:05,286]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:05,350]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:05,413]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:05,419] Delete_Post - Step 01: Open Admin Url
[2022-08-04 22:08:07,186] Delete_Post - Step 02: Click to 'Post' menu link
[2022-08-04 22:08:08,967] Delete_Post - Step 03: Enter to Search textbox
[2022-08-04 22:08:09,125] Delete_Post - Step 04: Click to 'Search Posts' button
[2022-08-04 22:08:12,273] Delete_Post - Step 05: Select Post detail checkbox
[2022-08-04 22:08:12,460] Delete_Post - Step 06: Select 'Move to Trash' item in dropdown
[2022-08-04 22:08:12,641] Delete_Post - Step 07: Click to 'Apply' button
[2022-08-04 22:08:15,794] Delete_Post - Step 08: Verify '1 post moved to the Trash.' message is displayed
[2022-08-04 22:08:15,890]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:15,890] Delete_Post - Step 09: Enter to Search textbox
[2022-08-04 22:08:16,046] Delete_Post - Step 10: Click to 'Search Posts' button
[2022-08-04 22:08:19,242] Delete_Post - Step 11: Verify 'No posts found.' message is displayed
[2022-08-04 22:08:19,339]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:19,340] Delete_Post - Step 12: Open User Url
[2022-08-04 22:08:20,803] Delete_Post - Step 13: Verify Post title undisplayed at Home page
[2022-08-04 22:08:25,909]  -------------------------- PASSED -------------------------- 
[2022-08-04 22:08:25,909] Delete_Post - Step 14: Enter to Search textbox
[2022-08-04 22:08:56,132] OS name = windows 10
[2022-08-04 22:08:56,132] Driver instance name = chromedriver: chrome on windows (a545a43b9d84ecb8ed3a4c5c7c82d2d2)
[2022-08-04 22:14:11,396] Pre-condition - Step 01: Open browser and Admin Url
[2022-08-04 22:14:17,478] Pre-condition - Step 02: Enter to Username textbox : quanganh
[2022-08-04 22:14:17,738] Pre-condition - Step 03: Enter to Password textbox : Anh123456
[2022-08-04 22:14:17,942] Pre-condition - Step 04: Click to login button
[2022-08-04 22:14:21,847] Create_Post - Step 01: Click to 'Post' menu link
[2022-08-04 22:14:23,741] Create_Post - Step 02: Get 'Search Post' page Url
